date,product_id,price,discount,campaign_active,orders,page_views,add_to_cart
2024-01-02,P009,746.137472351048,0.0,0,10.907264663955615,36.0,5
2024-01-02,P015,774.3954301370638,0.0,0,15.560961236056224,47.0,6
2024-01-02,P006,292.89498575798183,15.0,0,24.665927633760557,107.0,26
2024-01-03,P015,836.764697022954,15.0,1,11.916028839880829,26.0,8
2024-01-03,P013,225.79926934432865,0.0,0,19.533977228357564,69.0,12
2024-01-03,P002,245.6165574012167,0.0,1,22.078234939876086,63.0,12
2024-01-03,P018,840.4445924342946,0.0,1,11.99613228013156,26.0,8
2024-01-03,P011,675.5863154952593,0.0,0,13.433503510436697,34.0,16
2024-01-03,P016,226.30777544624124,0.0,0,18.00103670838841,64.0,21
2024-01-03,P017,635.507579527029,0.0,1,19.919754404141433,41.0,13
2024-01-03,P008,270.89378760328094,15.0,0,19.98641264307791,70.0,23
2024-01-04,P010,585.4822039399377,10.0,0,20.902592950993654,92.0,13
2024-01-04,P007,575.4099094434625,5.0,0,12.718177095738055,51.0,14
2024-01-04,P005,599.9185053178055,0.0,0,15.697906446393604,45.0,9
2024-01-04,P012,416.309292357146,15.0,0,19.70430071779288,46.0,21
2024-01-04,P020,158.9332436471972,25.0,1,32.21531021581736,102.0,22
2024-01-04,P013,222.1697660066547,15.0,0,15.896463186408338,47.0,9
2024-01-04,P009,781.3297512470817,10.0,0,15.29296244377464,68.0,18
2024-01-04,P017,775.1496847388116,15.0,1,16.309376426475,73.0,9
2024-01-05,P011,816.4330839115878,10.0,1,18.899606766879177,57.0,23
2024-01-05,P014,551.6683422549862,5.0,0,12.984040433671387,31.0,6
2024-01-05,P003,221.35073630699048,15.0,0,22.47169909844313,96.0,9
2024-01-05,P020,985.1713495731666,0.0,0,12.395593794260671,49.0,14
2024-01-05,P013,381.3127601706614,25.0,0,20.917845074648906,69.0,18
2024-01-05,P010,380.1345959346069,10.0,0,18.42300647680442,54.0,14
2024-01-05,P005,772.3486738803945,15.0,1,12.387786852460163,39.0,6
2024-01-05,P015,996.6444110228837,5.0,0,12.562332519941368,53.0,11
2024-01-06,P005,940.9381116763788,0.0,0,17.08235588831857,42.0,12
2024-01-06,P019,554.9875510867655,15.0,0,23.281854996686377,94.0,18
2024-01-06,P011,867.3690094943859,0.0,0,13.973901095213407,29.0,13
2024-01-06,P010,702.7712266830753,25.0,1,21.159664171392066,91.0,19
2024-01-06,P015,586.992624808736,25.0,0,27.953400060897703,91.0,33
2024-01-06,P020,468.98175329791013,20.0,0,27.179596875971498,70.0,25
2024-01-06,P014,599.3579713344473,15.0,1,24.573300450736106,49.0,17
2024-01-06,P013,678.8453060470075,5.0,0,19.345697654091108,66.0,13
2024-01-07,P002,431.73882566754304,15.0,0,19.463201188180395,51.0,15
2024-01-07,P013,111.6790035852153,20.0,0,19.754720719830345,71.0,12
2024-01-07,P020,846.3857436303093,10.0,0,16.749400287788376,45.0,12
2024-01-07,P010,948.3815318316979,10.0,0,16.013459733962765,36.0,17
2024-01-07,P018,890.7678335557065,0.0,1,18.892558279355878,62.0,21
2024-01-07,P007,907.7168352227021,0.0,0,14.385782695966393,49.0,13
2024-01-07,P012,212.2043096513816,0.0,0,24.154296382065265,76.0,21
2024-01-07,P019,972.0466394568397,10.0,0,13.944992935604423,44.0,10
2024-01-08,P003,242.9539258438141,20.0,1,28.718310760281824,100.0,26
2024-01-08,P002,854.5591796380229,20.0,0,13.987805746098953,46.0,15
2024-01-08,P010,692.37766739203,0.0,0,13.663089498036628,32.0,14
2024-01-08,P012,167.3585393242646,10.0,0,21.86970854989213,55.0,9
2024-01-08,P008,499.9465239742504,0.0,0,14.677926775320682,35.0,14
2024-01-08,P001,743.6547573486226,5.0,0,16.385972563089823,61.0,16
2024-01-08,P017,607.5029015463394,30.0,0,19.185170338599598,64.0,9
2024-01-08,P020,954.1873800355837,30.0,0,14.326293821948923,44.0,7
2024-01-09,P001,539.6622759961778,20.0,0,12.685803560406004,51.0,13
2024-01-09,P014,194.32359058563014,30.0,1,33.912458031534364,95.0,29
2024-01-09,P010,170.64318202021576,15.0,0,24.916037850469912,85.0,26
2024-01-09,P018,851.6135470088836,0.0,1,11.580522263677413,25.0,6
2024-01-09,P004,155.2659248270095,25.0,0,25.565008226113545,99.0,11
2024-01-09,P003,503.28200151632785,30.0,1,29.222057312332353,109.0,15
2024-01-09,P002,685.1603133649107,0.0,0,16.916213255152908,68.0,13
2024-01-09,P008,612.5426546680087,0.0,1,26.77929718533043,113.0,22
2024-01-10,P015,732.2932724983992,20.0,0,16.84741893301709,66.0,18
2024-01-10,P014,423.84882888330276,0.0,0,16.63560898629437,68.0,16
2024-01-10,P012,212.3359021376584,20.0,0,24.861106462586502,71.0,30
2024-01-10,P009,200.90228350437653,5.0,1,28.10281391321061,80.0,13
2024-01-10,P004,475.60732593969317,30.0,1,28.960764312530802,126.0,15
2024-01-10,P008,582.7146651096004,0.0,0,16.1611987748698,69.0,8
2024-01-10,P007,408.6003966364504,0.0,0,19.7461418995791,67.0,16
2024-01-10,P018,376.374171775007,0.0,1,23.241067121673375,,14
2024-01-11,P017,120.78066041398074,15.0,1,28.451426956000155,119.0,27
2024-01-11,P015,988.0980376470019,0.0,0,11.76003154826741,33.0,6
2024-01-11,P002,432.77725717572514,15.0,0,14.192997912746412,34.0,7
2024-01-11,P020,205.98759304895663,0.0,1,31.458843268957093,113.0,24
2024-01-11,P008,650.803507598301,0.0,0,16.723733595819954,35.0,12
2024-01-11,P004,414.52704636235234,10.0,0,20.479246771095816,60.0,22
2024-01-11,P016,380.2387032147915,0.0,1,26.529805200459254,107.0,28
2024-01-11,P019,737.5356964204536,20.0,0,14.642441825433274,40.0,7
2024-01-12,P018,318.1580886267001,0.0,1,15.236077565507363,66.0,16
2024-01-12,P010,751.4839344832455,25.0,0,14.203621176326475,62.0,12
2024-01-12,P007,503.41496189985685,15.0,0,14.493200513341044,59.0,12
2024-01-12,P008,736.2972672673764,0.0,0,12.7788193970785,57.0,6
2024-01-12,P004,891.3241387700062,0.0,0,13.244131485079038,44.0,13
2024-01-12,P020,210.7790680629435,10.0,0,17.082443656002003,58.0,8
2024-01-12,P014,863.8632933338565,0.0,1,16.675824860692707,68.0,10
2024-01-12,P016,487.6062143342096,0.0,1,17.167868529694065,55.0,8
2024-01-13,P020,874.7154008741533,0.0,1,16.756112742659596,51.0,14
2024-01-13,P019,418.5349089177733,5.0,1,19.655998780325916,70.0,18
2024-01-13,P015,771.7770457636049,30.0,0,16.11548843317116,59.0,18
2024-01-13,P003,996.9052775624712,10.0,1,18.580333901608313,72.0,18
2024-01-13,P009,466.06814847218027,10.0,1,24.25430734364742,89.0,28
2024-01-13,P001,236.8537550002291,20.0,0,23.558885700029236,91.0,24
2024-01-13,P013,173.46848486620448,0.0,0,21.899568738634432,81.0,14
2024-01-13,P016,961.7424020838564,30.0,0,17.239218827269976,55.0,14
2024-01-14,P017,573.7722493553904,20.0,1,31.345701518970817,73.0,24
2024-01-14,P013,947.1609553548493,15.0,0,13.266634493691253,53.0,11
2024-01-14,P016,711.7377663511857,0.0,1,12.452707855523839,26.0,11
2024-01-14,P002,151.30593518472313,5.0,1,33.16019757727999,149.0,32
2024-01-14,P014,118.88469665767286,10.0,1,26.91470071891507,110.0,13
2024-01-14,P001,620.704049679208,10.0,0,13.109298699056945,48.0,13
2024-01-14,P018,116.69998516287436,15.0,1,34.033854769938934,150.0,18
2024-01-14,P007,433.20653724247614,20.0,0,22.505508018434554,79.0,9
2024-01-15,P006,565.4403734400622,10.0,0,17.959473779189487,38.0,15
2024-01-15,P012,690.8233544982485,10.0,1,20.25298304562994,69.0,18
2024-01-15,P004,891.128774688824,15.0,0,16.10237903222372,43.0,7
2024-01-15,P008,454.8177890514247,0.0,0,21.764713063740004,64.0,18
2024-01-15,P005,616.5202654300581,5.0,0,15.88961399285663,50.0,13
2024-01-15,P010,160.90764690303996,5.0,1,33.7474113495169,133.0,15
2024-01-15,P020,779.7128780799568,0.0,1,11.134491051005227,36.0,11
2024-01-15,P002,585.1801046861144,20.0,1,19.331002907280574,62.0,11
2024-01-16,P006,544.526950751952,0.0,0,15.258708658353598,42.0,16
2024-01-16,P004,638.0058786558255,5.0,1,16.69404580930835,56.0,11
2024-01-16,P008,,15.0,1,16.231308120304114,43.0,13
2024-01-16,P014,648.7403403176804,10.0,0,14.264801485907864,38.0,16
2024-01-16,P011,103.91787234483805,10.0,1,30.196360143587054,118.0,32
2024-01-16,P012,421.08101127792486,0.0,0,17.22963972975404,49.0,18
2024-01-16,P002,545.1501816311898,15.0,0,16.705098949281506,36.0,9
2024-01-16,P020,328.25815222059043,0.0,1,23.39470261743615,67.0,10
2024-01-17,P009,739.7880648251881,10.0,0,12.075747894716024,43.0,11
2024-01-17,P001,828.6213348234863,30.0,0,17.17836513017017,69.0,13
2024-01-17,P008,730.9604647988896,15.0,0,17.33810926126568,76.0,20
2024-01-17,P006,504.034038342005,0.0,1,20.732689399640684,80.0,14
2024-01-17,P017,706.5831450848956,20.0,0,16.825716677238773,52.0,12
2024-01-17,P018,840.8889479625723,15.0,0,12.8438480243576,35.0,11
2024-01-17,P014,700.6587621047269,25.0,0,13.260035558733513,31.0,14
2024-01-17,P004,174.0447016085858,25.0,1,21.72315911272695,78.0,13
2024-01-18,P018,646.7305550528063,5.0,0,12.39398270781656,41.0,14
2024-01-18,P020,520.9986384874312,15.0,1,26.89888767541016,99.0,22
2024-01-18,P002,842.8932240444985,10.0,0,11.804362002166958,31.0,13
2024-01-18,P007,199.94174856270848,30.0,0,20.687076996562585,58.0,17
2024-01-18,P017,215.0252585156916,5.0,0,19.35956097058336,53.0,20
2024-01-18,P010,955.7569308062002,0.0,0,12.06781716847546,48.0,5
2024-01-18,P003,168.79960805525423,10.0,0,22.217039726708006,54.0,23
2024-01-18,P009,660.4850731061697,0.0,0,13.238469533388061,47.0,11
2024-01-19,P008,428.88329227202246,0.0,0,17.251076471170197,37.0,13
2024-01-19,P004,751.3114312835269,10.0,0,14.529388207802608,49.0,7
2024-01-19,P020,469.2750522039236,10.0,0,19.739099464714105,43.0,20
2024-01-19,P010,894.5967759806657,0.0,1,15.81359782682738,39.0,8
2024-01-19,P005,407.3961086695945,0.0,1,21.01258426061984,48.0,12
2024-01-19,P001,436.2559950792772,15.0,0,19.135364945796315,55.0,10
2024-01-19,P009,666.6031503956318,15.0,1,19.55386952090963,56.0,8
2024-01-19,P003,249.78886899621136,0.0,0,22.374056273148227,91.0,21
2024-01-20,P018,630.8577206993965,0.0,0,21.300775409799115,55.0,13
2024-01-20,P010,610.9850100679541,5.0,1,20.18281619782454,45.0,10
2024-01-20,P008,814.9847249653723,15.0,0,15.506339556860423,54.0,10
2024-01-20,,989.5199407449289,10.0,0,13.633611197925191,51.0,11
2024-01-20,P011,259.70153272186917,10.0,0,24.113188755441637,66.0,19
2024-01-20,P009,247.95937465773443,15.0,1,26.967428562568557,95.0,19
2024-01-20,P016,522.6193435831265,15.0,0,27.344038959344303,108.0,22
2024-01-20,P001,419.4309438756021,0.0,1,23.051112049923994,66.0,17
2024-01-21,P018,431.2627346955689,15.0,1,27.027084762905975,90.0,29
2024-01-21,P007,537.6570151162118,15.0,1,26.9324067964299,64.0,11
2024-01-21,P011,806.2083826559898,0.0,0,17.31505419577959,36.0,19
2024-01-21,P006,387.225563980774,,1,27.83345433104657,124.0,17
2024-01-21,P013,369.72804824200404,0.0,0,23.402085509763236,64.0,23
2024-01-21,P001,422.5620148244349,0.0,0,14.939813021168234,40.0,11
2024-01-21,P005,361.45292247875716,15.0,0,20.13482150972852,89.0,13
2024-01-21,P019,290.4537946144433,0.0,0,22.52819775198327,86.0,20
2024-01-22,P004,605.128438715051,0.0,1,18.42587731581676,64.0,19
2024-01-22,P003,255.15363047230872,10.0,1,27.058882930210363,101.0,21
2024-01-22,P015,297.1714021007765,0.0,0,15.978925797262443,60.0,12
2024-01-22,P018,765.7910089755743,30.0,0,18.198565118514367,71.0,8
2024-01-22,P006,559.9261587778258,0.0,0,15.094733143765849,33.0,17
2024-01-22,P013,838.7486113372819,10.0,0,11.49841674474533,35.0,12
2024-01-22,P014,136.0995823861508,10.0,0,23.573434347839726,65.0,17
2024-01-22,P020,,0.0,0,8.139858554981378,18.0,8
2024-01-23,P001,427.0450338968468,25.0,0,19.68314158362244,60.0,13
2024-01-23,P015,723.2009331173922,20.0,0,14.303993813108372,51.0,14
2024-01-23,P014,331.27196850934376,0.0,0,21.592164789820362,53.0,18
2024-01-23,P012,550.836463974855,5.0,0,18.057761027738618,50.0,14
2024-01-23,P005,449.5670504847567,30.0,1,24.959883183195508,90.0,11
2024-01-23,P020,589.6110622267988,15.0,0,13.914706095654532,48.0,16
2024-01-23,P008,829.1139715107632,20.0,0,15.08124760491551,63.0,16
2024-01-23,P013,800.723663848579,30.0,0,17.088416039229536,68.0,18
2024-01-24,P011,135.69886872209372,0.0,1,23.450321154345016,104.0,15
2024-01-24,P002,153.01779495909946,10.0,0,24.47795218960203,86.0,15
2024-01-24,P012,221.76967376155142,10.0,0,22.289637533005727,84.0,19
2024-01-24,P017,110.36891082343905,10.0,0,29.582397507261618,123.0,32
2024-01-24,P015,693.1559762427805,10.0,0,16.41217081554652,67.0,19
2024-01-24,P004,348.19535287181907,10.0,0,17.989595130482094,68.0,11
2024-01-24,P020,929.3741707577859,10.0,0,11.378962531734244,,10
2024-01-24,P005,718.9124870619116,,0,12.223055945909774,33.0,12
2024-01-25,P014,111.35787588023321,0.0,0,23.668237953932252,99.0,14
2024-01-25,P006,736.0247476149383,15.0,1,16.657791154230473,66.0,12
2024-01-25,P005,322.4339052907296,25.0,1,24.879126305990887,102.0,14
2024-01-25,P001,753.9039173705725,0.0,1,15.840809827180365,37.0,15
2024-01-25,P007,247.3212555134228,10.0,0,20.619576784367887,57.0,22
2024-01-25,P018,176.27978210205524,10.0,1,24.855327878787378,76.0,27
2024-01-25,P009,343.1842869737185,20.0,0,23.685635506842072,97.0,22
2024-01-25,P002,391.5352734091928,25.0,0,22.594623197859292,96.0,15
2024-01-26,P001,724.5452151845357,25.0,0,17.654007303575966,48.0,16
2024-01-26,P011,972.693771852433,0.0,0,11.576946893555252,43.0,13
2024-01-26,P018,783.1498687395379,25.0,0,18.364581225602283,40.0,17
2024-01-26,P010,237.7763369572674,30.0,0,27.680257939489593,84.0,20
2024-01-26,P009,665.4163833480363,10.0,0,17.97725255221728,58.0,20
2024-01-26,P015,124.85445153604311,20.0,0,27.455354437471797,107.0,29
2024-01-26,P003,214.03166053119838,0.0,0,17.67672198504055,75.0,20
2024-01-26,P014,573.3613893412366,0.0,0,13.847511658927383,39.0,16
2024-01-27,P018,591.1994379024438,10.0,1,28.81031502679492,96.0,21
2024-01-27,P020,455.7596149626488,0.0,0,17.04601206526036,62.0,19
2024-01-27,P006,163.86816995698194,0.0,0,23.596404082263984,67.0,20
2024-01-27,P010,912.2081852849685,0.0,0,14.279819188715981,64.0,6
2024-01-27,P005,567.0959107889485,15.0,0,19.434493120295787,81.0,18
2024-01-27,P011,397.90390238486333,15.0,0,17.924297001277715,49.0,14
2024-01-27,P019,244.3231950435102,25.0,0,31.4525896946283,103.0,20
2024-01-27,P001,966.8419302304919,10.0,0,16.667810475089375,43.0,20
2024-01-28,P014,200.05239947845712,10.0,0,22.284340866515144,73.0,10
2024-01-28,P013,436.3601651483206,0.0,1,25.864008136942115,96.0,30
2024-01-28,P004,774.6590400072787,20.0,0,14.11594676086442,31.0,7
2024-01-28,P001,396.7253980345466,0.0,1,25.55032778575671,107.0,18
2024-01-28,P011,244.20589841980453,15.0,0,21.498581916192823,75.0,16
2024-01-28,P015,383.320743520633,0.0,1,25.2399180926924,113.0,25
2024-01-28,P012,202.3687174723519,20.0,1,37.49668730080116,77.0,21
2024-01-28,P020,701.6618633210396,15.0,0,15.544525091307204,63.0,18
2024-01-29,P001,733.1168478609992,5.0,0,13.33219491440708,53.0,13
2024-01-29,P017,456.04042737026344,10.0,0,18.382413525704933,43.0,19
2024-01-29,P006,774.7908025008221,15.0,0,13.853804335227924,39.0,7
2024-01-29,P011,759.6727009494894,0.0,1,12.07814898823006,51.0,9
2024-01-29,P010,588.8378113357885,0.0,0,15.10132767159451,50.0,17
2024-01-29,P018,537.3726827174281,0.0,1,17.982782775324953,54.0,11
2024-01-29,P005,817.1309068122288,0.0,0,10.934442600156839,47.0,6
2024-01-29,P004,391.4847550185098,0.0,1,15.968293787330843,,13
2024-01-30,P001,227.66483972731788,15.0,0,24.985991253415417,80.0,29
2024-01-30,P006,661.3497723512651,20.0,1,22.98979433613675,83.0,18
2024-01-30,P003,638.8963337202549,30.0,0,18.020268086983,63.0,13
2024-01-30,P007,575.559085061338,0.0,0,16.71696751340054,44.0,15
2024-01-30,P005,650.086076672374,30.0,1,22.458858863529734,77.0,26
2024-01-30,P012,992.1398488705391,10.0,1,16.998785860092955,64.0,7
2024-01-30,P013,294.68797211707476,10.0,1,26.52989703004554,92.0,14
2024-01-30,P015,818.0328902977539,0.0,1,15.8887811798736,59.0,8
2024-01-31,P020,517.901386249347,5.0,1,17.265189623201884,46.0,8
2024-01-31,P002,768.9839442897442,5.0,1,14.55823259016577,59.0,9
2024-01-31,P016,395.0998467734303,15.0,0,15.38197803975556,48.0,9
2024-01-31,P006,835.0108653483311,30.0,0,12.617797646949793,56.0,11
2024-01-31,P013,842.3526494383823,15.0,1,17.792809067592536,37.0,12
2024-01-31,P009,114.79245213909445,0.0,1,34.108317294734114,101.0,25
2024-01-31,P010,933.4552355080776,20.0,1,17.361152495682962,43.0,20
2024-01-31,P017,553.2026916929701,20.0,1,22.40844518421326,76.0,12
2024-02-01,P003,378.43018042268,10.0,1,31.438673989832804,82.0,22
2024-02-01,P015,518.9632526159853,0.0,0,14.795834125911384,57.0,9
2024-02-01,P001,957.0465636658184,15.0,0,13.769538379142956,58.0,12
2024-02-01,P010,794.7389010158859,0.0,1,18.185593846791473,46.0,18
2024-02-01,P016,631.4818957138231,15.0,0,13.742557415518876,33.0,14
2024-02-01,P019,954.6354957590837,0.0,1,12.979999954959101,54.0,11
2024-02-01,P008,138.47818397436373,0.0,0,23.0965731427224,67.0,25
2024-02-01,P002,957.3416755688456,25.0,0,16.07127618666859,50.0,17
2024-02-02,P013,799.505668001492,15.0,1,18.034650472723193,46.0,9
2024-02-02,P006,722.7382777057829,25.0,1,17.52208923636762,54.0,10
2024-02-02,P016,980.1998142051609,10.0,1,11.895606408421376,31.0,11
2024-02-02,P017,328.0135280255731,20.0,1,20.467682011463978,75.0,24
2024-02-02,P002,330.70755551253205,0.0,1,24.76066234654734,80.0,17
2024-02-02,P019,327.015297169257,0.0,0,18.959187016899634,75.0,11
2024-02-02,P004,176.91942066863274,0.0,0,19.63900478981809,55.0,22
2024-02-02,P001,958.5153994845568,0.0,0,11.591952114182305,38.0,6
2024-02-03,P002,587.3255446717784,25.0,0,23.188313272110555,61.0,22
2024-02-03,P007,324.68508348247246,25.0,1,32.23772996845553,140.0,14
2024-02-03,P008,,10.0,0,15.80883657208028,52.0,7
2024-02-03,P011,667.0844645098704,30.0,0,22.008139451273014,,17
2024-02-03,P003,977.933793202985,0.0,0,9.307646669374641,25.0,9
2024-02-03,P006,804.461357221325,0.0,1,15.221843702703179,34.0,8
2024-02-03,P005,383.5592877348226,5.0,0,19.400851246455648,40.0,20
2024-02-03,P012,234.7097550134039,15.0,0,26.390241153668253,87.0,13
2024-02-04,P010,702.6374949193857,0.0,0,15.059971975397891,43.0,12
2024-02-04,P013,289.6902393776597,20.0,0,28.788633411924046,127.0,19
2024-02-04,P015,328.37384835540274,0.0,0,19.26616982118938,47.0,19
2024-02-04,P012,884.5380198075704,10.0,0,14.731493229408084,59.0,15
2024-02-04,P009,434.15718079010895,15.0,0,24.733470324810963,69.0,11
2024-02-04,P019,704.6642006978705,10.0,1,23.066616757010387,59.0,13
2024-02-04,P005,544.8567802643643,0.0,0,16.536057858779714,73.0,18
2024-02-04,P020,487.70208447113475,15.0,0,23.847681338343058,96.0,17
2024-02-05,P018,141.97730583322996,0.0,0,20.976272453331177,75.0,16
2024-02-05,P001,125.78133817923094,15.0,0,30.427776452371425,114.0,16
2024-02-05,P017,929.6510589703964,10.0,1,18.067969047395398,81.0,22
2024-02-05,P012,748.8597794353051,25.0,0,14.138954366298968,49.0,16
2024-02-05,P004,502.75062785570606,15.0,0,20.24170254562874,46.0,8
2024-02-05,P002,492.3410418020154,30.0,0,20.474884191082143,44.0,17
2024-02-05,P013,746.0467985268021,10.0,0,14.892517554767723,55.0,16
2024-02-05,P009,333.09646596966945,25.0,0,24.934992625663085,91.0,19
2024-02-06,P002,785.3044787266716,0.0,0,10.814418020845155,42.0,8
2024-02-06,P007,330.90640291289156,25.0,0,19.983485232502918,45.0,14
2024-02-06,P014,,0.0,0,10.896747918049579,48.0,5
2024-02-06,P001,322.271963173191,5.0,0,16.25706297762827,55.0,17
2024-02-06,P004,299.8393984603981,30.0,0,21.02009655041291,76.0,16
2024-02-06,P003,120.39878896210898,25.0,1,32.559068313166314,68.0,27
2024-02-06,P019,724.7398358130025,25.0,1,23.415667887207277,103.0,14
2024-02-06,P009,451.7204981140947,10.0,1,24.56861675074924,84.0,25
2024-02-07,P009,108.30004622850424,0.0,0,22.17962417777685,76.0,23
2024-02-07,P018,941.0101180865033,0.0,0,13.610264668624616,59.0,11
2024-02-07,P011,284.2225071596114,15.0,0,24.314478949786896,105.0,27
2024-02-07,P015,400.44837133186485,0.0,0,17.92216538648289,46.0,9
2024-02-07,P019,735.4368855623514,10.0,1,15.269607336655586,66.0,16
2024-02-07,P006,559.3560602680891,10.0,0,15.58689972216536,60.0,13
2024-02-07,P014,281.7064505196009,5.0,0,17.524003893920856,36.0,10
2024-02-07,P002,103.93631119088157,30.0,1,32.02213646293938,83.0,16
2024-02-08,P009,269.8658611286566,5.0,0,19.663314268792213,60.0,13
2024-02-08,P019,406.1538553496406,10.0,0,15.610885377083322,54.0,17
2024-02-08,P016,680.0302233818951,25.0,0,21.12857094228764,79.0,22
2024-02-08,P002,293.87971324655325,20.0,1,28.306150990285573,71.0,26
2024-02-08,P015,671.9347139918394,0.0,1,19.300630795964565,79.0,9
2024-02-08,P004,133.055370015324,20.0,0,27.957410868928893,115.0,33
2024-02-08,P013,300.14755857719956,10.0,0,24.069916771645097,86.0,16
2024-02-08,P008,197.33463821193635,15.0,1,35.90321376411626,154.0,32
2024-02-09,P010,517.5518875498118,0.0,0,18.974724177426413,77.0,20
2024-02-09,P001,237.54535995330306,0.0,0,20.41770797670537,52.0,10
2024-02-09,P019,981.7485791084298,20.0,0,13.955789532448382,56.0,13
2024-02-09,P008,984.9525423176565,0.0,0,13.357538329858325,59.0,6
2024-02-09,P015,674.2433810323099,,0,16.655153999307586,39.0,8
2024-02-09,P009,348.1716345265327,0.0,1,17.72526645029116,79.0,17
2024-02-09,P003,894.884681686116,30.0,1,20.768034122143405,43.0,11
2024-02-09,P005,213.3481747172704,0.0,0,25.78449171858995,85.0,19
2024-02-10,P016,373.6763456605732,0.0,0,22.193129608023792,87.0,13
2024-02-10,P009,954.7838152415693,0.0,1,20.086688960036206,80.0,15
2024-02-10,P018,729.1694649514822,0.0,1,18.130316911962158,70.0,8
2024-02-10,P006,719.775656968338,5.0,0,20.40619656483454,68.0,20
2024-02-10,P003,519.8418643032246,25.0,0,28.285192282858684,103.0,13
2024-02-10,P012,777.6995278902592,15.0,0,12.831424387471632,48.0,14
2024-02-10,P019,718.6737997169679,10.0,0,20.999014046533734,68.0,20
2024-02-10,P008,848.1996852474817,15.0,0,16.69887720932315,58.0,12
2024-02-11,P020,573.8669662693728,0.0,0,15.963927272067412,66.0,17
2024-02-11,P001,725.3947949295598,5.0,1,21.126539601095182,59.0,12
2024-02-11,P017,580.2300454422709,0.0,0,17.260698496391853,57.0,11
2024-02-11,P015,465.1785074587789,0.0,0,22.031628413700588,45.0,11
2024-02-11,P009,864.6643494499823,20.0,0,13.098761615864376,49.0,9
2024-02-11,P008,958.7951351512362,10.0,1,17.74862699469178,44.0,21
2024-02-11,P019,742.4277847091012,25.0,1,22.023267070272688,71.0,12
2024-02-11,P006,853.3623183013634,,1,22.390786916527706,57.0,24
2024-02-12,P003,232.18706167194424,5.0,1,25.012657826467777,51.0,23
2024-02-12,P011,,0.0,0,10.237760166763564,33.0,4
2024-02-12,P002,923.550156798539,25.0,0,16.378759896729694,50.0,19
2024-02-12,P015,790.9667288674381,10.0,1,20.105655644570458,62.0,24
2024-02-12,P001,139.46231683986687,0.0,0,23.69121567286454,60.0,27
2024-02-12,P006,604.0039276695329,0.0,0,14.731671582200583,64.0,12
2024-02-12,P016,474.8413711321629,30.0,0,25.595415043566106,51.0,15
2024-02-12,P008,793.0353841139109,15.0,0,15.979468314472316,68.0,11
2024-02-13,P010,,5.0,0,13.713986101214353,53.0,12
2024-02-13,P004,847.8127031154205,30.0,1,22.834367976920394,55.0,16
2024-02-13,P006,246.8155356936897,0.0,0,20.88458874880523,66.0,20
2024-02-13,P012,123.71762100659265,20.0,0,30.480423239996153,136.0,32
2024-02-13,P019,150.04586276811136,25.0,0,24.591211770093178,89.0,14
2024-02-13,P017,176.987500503007,15.0,0,20.04845303822611,46.0,15
2024-02-13,P008,879.4847182288372,5.0,0,12.305399333387163,39.0,14
2024-02-13,P003,709.0905445215376,,0,14.814667224677653,47.0,9
2024-02-14,P012,293.30145938330554,10.0,1,24.497236210207294,98.0,17
2024-02-14,P009,789.2915125148708,0.0,0,13.241355509077533,57.0,6
2024-02-14,P011,928.0463561951399,25.0,0,14.342202281312737,32.0,10
2024-02-14,P004,623.5975537999917,25.0,0,17.06718464516414,48.0,12
2024-02-14,P002,473.46265198226763,0.0,0,18.162706009347147,50.0,9
2024-02-14,P020,299.1061555977848,0.0,0,20.559740486968195,92.0,8
2024-02-14,P019,517.5524707878587,0.0,0,13.00951596764233,44.0,11
2024-02-14,P018,776.0726106015828,0.0,1,14.60653626872631,61.0,9
2024-02-15,P018,649.2770033860863,30.0,0,20.057564287711536,61.0,8
2024-02-15,P007,415.28577328509573,5.0,1,25.2616402274423,96.0,27
2024-02-15,P011,549.9851784443516,10.0,1,19.00871501513368,52.0,16
2024-02-15,P013,232.11438349326664,0.0,0,22.553050854333286,97.0,12
2024-02-15,P008,407.9271855673352,10.0,0,12.53949933945402,39.0,14
2024-02-15,P017,581.2000794035941,5.0,0,16.34292332565814,66.0,10
2024-02-15,P003,913.6971149118722,0.0,0,12.130275928106808,32.0,7
2024-02-15,P019,888.7676397215339,0.0,0,13.430593269228606,50.0,15
2024-02-16,P006,562.5142412947056,10.0,0,15.111496687743976,46.0,8
2024-02-16,P013,487.66777739316575,25.0,0,17.95956553189888,37.0,20
2024-02-16,P015,272.8878806812174,0.0,0,16.470776535474503,50.0,17
2024-02-16,P012,453.2003597592324,10.0,0,24.155774763565958,82.0,16
2024-02-16,P002,,0.0,0,19.892990506974872,47.0,9
2024-02-16,P005,795.6401863237801,15.0,0,12.663739491135964,31.0,6
2024-02-16,P014,867.2502194915309,0.0,1,11.453011814577549,36.0,6
2024-02-16,P018,464.8164522629694,0.0,1,15.953658380082938,46.0,18
2024-02-17,P020,351.6139048335125,30.0,0,20.273528931612844,63.0,15
2024-02-17,P006,939.1167081111195,30.0,1,22.135813774666993,70.0,9
2024-02-17,P014,383.3054342315295,5.0,0,27.344615184892454,64.0,23
2024-02-17,P012,248.99786179722446,5.0,0,20.317142656189663,50.0,12
2024-02-17,P019,446.8628066662176,5.0,0,21.005452085262387,87.0,12
2024-02-17,P013,972.5171765912489,15.0,0,15.977071746497383,38.0,8
2024-02-17,P016,342.35606782783844,30.0,0,31.59916957225629,116.0,32
