date,product_id,price,discount,campaign_active,orders,page_views,add_to_cart,dayofweek,month,is_weekend,is_holiday,orders_lag_1,orders_lag_7,orders_lag_14,rolling_mean_7,rolling_mean_14
2023-03-30,P010,178.88485257518795,0.0,1,27.035863480330416,76.0,31,3,3,0,0,31.963339477290795,24.85094915018525,17.744770286069084,23.429757812943073,21.59220839089781
2023-03-31,P010,652.2741126904455,25.0,1,18.3554419075559,47.0,8,4,3,0,0,27.035863480330416,16.29696307380239,27.359305543575243,23.741888431535234,22.25585790477362
2023-04-06,P010,357.0633897060188,15.0,0,19.993799271918142,78.0,9,3,4,0,0,18.3554419075559,28.399940060281345,23.519108692386943,24.035956836357165,21.612724787915095
2023-04-07,P010,811.6219917101511,5.0,0,11.95638748007103,41.0,6,4,4,0,0,19.993799271918142,34.74650003838037,9.527330270412698,22.83507958087671,21.360916972167328
2023-04-09,P010,375.4424496058944,0.0,0,18.24468099580649,37.0,15,6,4,1,0,11.95638748007103,15.103606324224032,13.143752454376608,19.579349215403944,21.534421058571493
2023-04-11,P010,457.0795508099764,10.0,0,18.67287564462342,65.0,9,1,4,0,0,18.24468099580649,12.64700656643729,31.893374765520385,20.028074168487155,21.89877309724505
2023-04-23,P010,249.56649964877428,0.0,1,22.640909802585835,89.0,21,6,4,1,0,18.67287564462342,31.963339477290795,15.094970769626917,20.88891260822803,20.954451731466698
2023-04-25,P010,334.76432136588005,0.0,0,14.245879681447924,61.0,13,1,4,0,0,22.640909802585835,27.035863480330416,24.85094915018525,19.557136940413034,21.493447376678052
2023-04-26,P010,833.3143007712928,5.0,0,10.851677065514307,33.0,9,2,4,0,0,14.245879681447924,18.3554419075559,16.29696307380239,17.729996397715535,20.735942414625384
2023-04-27,P010,212.1520471104946,15.0,0,22.23432542662908,89.0,14,3,4,0,0,10.851677065514307,19.993799271918142,28.399940060281345,16.658029991709594,20.346993414033374
2023-04-29,P010,872.4973886028323,10.0,1,20.705487523103866,50.0,19,5,4,1,0,22.23432542662908,11.95638748007103,34.74650003838037,16.9781051566683,19.9065923687725
2023-04-30,P010,574.3451408433073,10.0,0,22.98987717683271,78.0,19,6,4,1,0,20.705487523103866,18.24468099580649,15.103606324224032,18.227976591387275,18.90366290339561
2023-05-04,P010,283.3799372649494,0.0,0,17.300471640096983,46.0,18,3,5,0,0,22.98987717683271,18.67287564462342,12.64700656643729,18.905861760105307,19.46696796429623
2023-05-07,P010,117.68633447216304,25.0,1,35.0047497904954,106.0,28,6,5,1,0,17.300471640096983,22.640909802585835,31.963339477290795,18.709804045172962,19.799358326700492
2023-05-15,P010,313.73743812597985,30.0,0,25.271847656426186,62.0,17,0,5,0,0,35.0047497904954,14.245879681447924,27.035863480330416,20.476066900588613,20.016601920500822
2023-05-16,P010,798.285060589714,5.0,0,10.94704570045488,27.0,5,1,5,0,0,25.271847656426186,10.851677065514307,18.3554419075559,22.051205182728363,19.89060079022195
2023-05-18,P010,951.9387155005048,15.0,0,16.490762423581323,66.0,8,3,5,0,0,10.94704570045488,22.23432542662908,19.993799271918142,22.06482927343416,19.361429632571877
2023-05-21,P010,527.2490144153917,0.0,1,17.860985209485317,56.0,18,6,5,1,0,16.490762423581323,20.705487523103866,11.95638748007103,21.244320272998767,19.11121271483353
2023-05-23,P010,689.8923805965951,0.0,1,23.948704398783555,103.0,26,1,5,0,0,17.860985209485317,22.98987717683271,18.24468099580649,20.837962799624684,19.532969695505983
2023-05-25,P010,212.46090947561623,0.0,0,17.348496646783115,35.0,16,3,5,0,0,23.948704398783555,17.300471640096983,18.67287564462342,20.974938117046236,19.940399938575773
2023-05-27,P010,406.20069500613135,25.0,0,22.81500418266704,80.0,13,5,5,1,0,17.348496646783115,35.0047497904954,22.640909802585835,20.981798832287108,19.845801438730035
2023-05-28,P010,143.6178092282401,0.0,0,22.64077660203475,85.0,11,6,5,1,0,22.81500418266704,25.271847656426186,14.245879681447924,19.240406602597346,19.85823675159298
2023-05-29,P010,941.3398363994212,20.0,1,14.030743355121578,47.0,7,0,5,0,0,22.64077660203475,10.94704570045488,10.851677065514307,18.864539309112853,20.457872245920612
2023-05-31,P010,318.0639962804199,25.0,0,17.504259994163554,58.0,16,2,5,0,0,14.030743355121578,16.490762423581323,22.23432542662908,19.30506754549381,20.68494840946399
2023-06-02,P010,792.9762563859408,0.0,1,14.789298231177668,30.0,8,4,6,0,0,17.504259994163554,17.860985209485317,20.705487523103866,19.449852912719845,20.347086592859306
2023-06-04,P010,645.4124487424731,10.0,0,18.95927981753297,45.0,21,6,6,1,0,14.789298231177668,23.948704398783555,22.98987717683271,19.011040487247325,19.924501643436002
2023-06-05,P010,497.6641310299593,20.0,0,18.422109014660997,55.0,13,0,6,0,0,18.95927981753297,17.348496646783115,17.300471640096983,18.29826554706867,19.636601832057455
2023-06-07,P010,177.31934938253843,15.0,0,21.43520876390397,84.0,17,2,6,0,0,18.422109014660997,22.81500418266704,35.0047497904954,18.451638742479794,19.716718787383453
2023-06-11,P010,454.9070317155979,0.0,0,23.01634535652212,71.0,23,6,6,1,0,21.43520876390397,22.64077660203475,25.271847656426186,18.254525111227927,18.747465856912637
2023-06-12,P010,900.7186713144985,5.0,1,15.497684758394298,52.0,16,0,6,0,0,23.01634535652212,14.030743355121578,10.94704570045488,18.308177790440407,18.586358549776634
2023-06-13,P010,472.9868312203329,15.0,0,21.046920031103244,55.0,25,1,6,0,0,15.497684758394298,17.504259994163554,16.490762423581323,18.5177408480508,18.911404196772306
2023-06-20,P010,780.884725145776,0.0,0,14.435757584983255,49.0,12,1,6,0,0,21.046920031103244,14.789298231177668,17.860985209485317,19.02383513904218,19.23684402588101
2023-06-25,P010,744.5339009881252,0.0,0,14.518297071732224,52.0,8,6,6,1,0,14.435757584983255,18.95927981753297,23.948704398783555,18.973329332442976,18.99218490984515
2023-06-30,P010,399.7784182046293,5.0,0,24.3636810998997,101.0,19,4,6,0,0,14.518297071732224,18.422109014660997,17.348496646783115,18.33890322590002,18.318584386484343
2023-07-07,P010,801.9644144863537,15.0,0,15.911823660775037,60.0,11,4,7,0,0,24.3636810998997,21.43520876390397,22.81500418266704,19.18769923807697,18.819668990278384
2023-07-10,P010,594.5406161606384,15.0,0,13.794608524937557,61.0,13,0,7,0,0,15.911823660775037,23.01634535652212,22.64077660203475,18.398644223344267,18.326584667286095
2023-07-15,P010,606.8139345028421,0.0,0,14.74115194395155,41.0,16,5,7,1,0,13.794608524937557,15.497684758394298,14.030743355121578,17.081253247403616,17.694715518922013
2023-07-22,P010,295.7028706069302,0.0,0,24.723291290315924,93.0,11,5,7,1,0,14.74115194395155,21.046920031103244,17.504259994163554,16.97317713105465,17.745458989552723
2023-07-23,P010,733.5478741797659,0.0,0,12.14425079932356,31.0,6,6,7,1,0,24.723291290315924,14.435757584983255,14.789298231177668,17.49837302522789,18.261104082135038
2023-07-27,P010,617.6874637565209,30.0,0,16.906166798704916,40.0,11,3,7,0,0,12.14425079932356,14.518297071732224,18.95927981753297,17.171014912990792,18.072172122716886
2023-07-28,P010,695.2438700604902,0.0,0,15.127021858463202,42.0,11,4,7,0,0,16.906166798704916,24.3636810998997,18.422109014660997,17.512139159701178,17.925521192800595
2023-08-02,P010,110.41497887974324,0.0,0,18.230459912005383,81.0,13,2,8,0,0,15.127021858463202,15.911823660775037,21.43520876390397,16.192616410924533,17.690157824500755
2023-08-07,P010,933.5873569606154,0.0,1,17.524094190614292,52.0,10,0,8,0,0,18.230459912005383,13.794608524937557,23.01634535652212,16.5238501611003,17.461247192222284
2023-08-10,P010,680.5088339424105,5.0,1,16.69522396536018,74.0,18,3,8,0,0,17.524094190614292,14.74115194395155,15.497684758394298,17.056633827625546,17.06894353751458
2023-08-11,P010,433.28815790547,0.0,0,16.527533403022296,47.0,18,4,8,0,0,16.69522396536018,24.723291290315924,21.046920031103244,17.335786973541065,17.15448205229786
2023-08-13,P010,141.92194787788742,15.0,1,33.18113933753759,127.0,28,6,8,1,0,16.527533403022296,12.14425079932356,14.435757584983255,16.164964418213405,16.83166872172065
2023-08-14,P010,873.7559051520092,10.0,0,12.010071832841334,48.0,11,0,8,0,0,33.18113933753759,16.906166798704916,14.518297071732224,19.170234209386837,18.170624561188816
2023-08-18,P010,292.5404045209425,0.0,0,18.22384902342347,80.0,21,4,8,0,0,12.010071832841334,15.127021858463202,24.3636810998997,18.470792071406326,17.991465615553754
2023-08-20,P010,680.3547364181768,0.0,1,21.62155221031248,56.0,25,6,8,1,0,18.22384902342347,18.230459912005383,15.911823660775037,18.913195952114936,17.552906181519734
2023-08-25,P010,386.80763835957913,5.0,0,18.430422229077564,71.0,18,4,8,0,0,21.62155221031248,17.524094190614292,13.794608524937557,19.39763770901595,17.960743935058122
2023-08-30,P010,259.5801281703804,25.0,0,28.57874958001526,110.0,30,2,8,0,0,18.430422229077564,16.69522396536018,14.74115194395155,19.52711314308213,18.29187348535384
2023-09-01,P010,188.9857259886725,0.0,0,20.83706260769376,67.0,21,4,9,0,0,28.57874958001526,16.527533403022296,24.723291290315924,21.224759659461427,19.280273316501248
2023-09-02,P010,461.4671874994918,20.0,0,23.418561616161305,68.0,16,5,9,1,0,20.83706260769376,33.18113933753759,12.14425079932356,21.840406688700206,19.002685553456807
2023-09-06,P010,442.6259821096096,10.0,1,23.05565753502376,61.0,21,2,9,0,0,23.418561616161305,12.010071832841334,16.906166798704916,20.4457527285036,19.80799346894522
2023-09-08,P010,988.116934761907,0.0,0,10.721972202795206,27.0,10,4,9,0,0,23.05565753502376,18.22384902342347,15.127021858463202,22.023693543101086,20.247242807253706
2023-09-09,P010,299.4340873955026,20.0,0,26.66480462059221,110.0,23,5,9,1,0,10.721972202795206,21.62155221031248,18.230459912005383,20.951996854439905,19.93259640327742
2023-09-13,P010,961.9336963058385,0.0,1,16.895070366910886,73.0,19,2,9,0,0,26.66480462059221,18.430422229077564,17.524094190614292,21.672461484479868,20.535049596747907
2023-09-14,P010,287.4942259552373,0.0,0,20.212193398538705,52.0,14,3,9,0,0,16.895070366910886,28.57874958001526,16.69522396536018,21.45312550417034,20.490119323626235
2023-09-18,P010,559.6419582505282,0.0,0,12.822697716233026,50.0,9,0,9,0,0,20.212193398538705,20.83706260769376,16.527533403022296,20.257903192530836,20.74133142599613
2023-09-20,P010,208.0816359143961,0.0,0,21.011571674443548,49.0,16,2,9,0,0,12.822697716233026,23.418561616161305,33.18113933753759,19.112993922322154,20.47670030551118
2023-09-21,P010,586.4763259800421,0.0,0,19.202618588080597,83.0,12,3,9,0,0,21.011571674443548,23.05565753502376,12.010071832841334,18.769138216362478,19.607445472433035
2023-09-23,P010,643.6648905391572,0.0,1,21.503248272587957,53.0,14,5,9,1,0,19.202618588080597,10.721972202795206,18.22384902342347,18.218704081084883,20.121198812092985
2023-09-30,P010,652.5956116313355,0.0,0,13.184125773507343,52.0,6,5,9,1,0,21.503248272587957,26.66480462059221,21.62155221031248,19.75888637676956,20.355441615604736
2023-10-01,P010,916.539141533336,15.0,0,18.74009539740045,39.0,8,6,10,1,0,13.184125773507343,16.895070366910886,18.430422229077564,17.833075112900296,19.75276829869008
2023-10-06,P010,128.85806933575404,0.0,0,21.14151467507415,57.0,12,4,10,0,0,18.74009539740045,20.212193398538705,28.57874958001526,18.096650117255944,19.774887810713146
2023-10-07,P010,297.431258558743,15.0,1,29.38189693178912,67.0,24,5,10,1,0,21.14151467507415,12.822697716233026,20.83706260769376,18.229410299618156,19.243656746074493
2023-10-08,P010,288.7826635102016,0.0,1,30.757507022279853,97.0,33,6,10,1,0,29.38189693178912,21.011571674443548,23.418561616161305,20.59501018755474,19.854002054938444
2023-10-10,P010,297.9408824475231,30.0,1,27.00836781611972,97.0,26,1,10,0,0,30.757507022279853,19.202618588080597,23.05565753502376,21.987286665817066,20.378212441089772
2023-10-13,P010,941.568954382422,0.0,0,12.83187737290742,27.0,9,4,10,0,0,27.00836781611972,21.503248272587957,10.721972202795206,23.102393698394085,20.660548889739484
2023-10-16,P010,233.15926489657363,5.0,0,19.500410266672624,57.0,22,0,10,0,0,12.83187737290742,13.184125773507343,26.66480462059221,21.86362642701115,20.811256401890354
2023-10-17,P010,706.370167043216,15.0,0,14.896257595596728,55.0,9,1,10,0,0,19.500410266672624,18.74009539740045,16.895070366910886,22.76595278317762,20.299513948038957
2023-10-19,P010,952.5043246120398,30.0,1,17.092623501013833,39.0,12,3,10,0,0,14.896257595596728,21.14151467507415,20.212193398538705,22.216833097205658,20.156741607230803
2023-10-23,P010,486.408505033697,25.0,0,18.74747892649522,81.0,13,0,10,0,0,17.092623501013833,29.38189693178912,12.822697716233026,21.638420072339898,19.93391518597903
2023-10-29,P010,284.4244292643998,25.0,1,30.83439273348246,117.0,34,6,10,1,0,18.74747892649522,30.757507022279853,21.011571674443548,20.119217500155056,20.357113843854897
2023-11-02,P010,872.7846210123678,25.0,0,13.70056274528677,39.0,15,3,11,0,0,30.83439273348246,27.00836781611972,19.202618588080597,20.130201173184,21.058743919500532
2023-11-04,P010,843.7232891575037,10.0,0,18.53492026543507,49.0,15,5,11,1,0,13.70056274528677,12.83187737290742,21.503248272587957,18.22908616306501,20.665739930729547
2023-11-05,P010,986.5304605053636,25.0,1,20.618889685188574,67.0,17,6,11,1,0,18.53492026543507,19.500410266672624,13.184125773507343,19.04380657628324,20.453716501647197
2023-11-06,P010,382.6696387778623,0.0,0,16.868606605962256,47.0,17,0,11,0,0,20.618889685188574,14.896257595596728,18.74009539740045,19.203589350356953,20.984771066767284
2023-11-08,P010,409.0998549646089,15.0,0,16.086022391676888,36.0,12,2,11,0,0,16.868606605962256,17.092623501013833,21.14151467507415,19.485353494694884,20.85109329595027
2023-11-10,P010,845.2494756723456,15.0,1,18.261341675800185,63.0,13,4,11,0,0,16.086022391676888,18.74747892649522,29.38189693178912,19.341553336218176,20.48998670427904
2023-11-11,P010,459.4602716004653,20.0,1,25.36507985722194,114.0,28,5,11,1,0,18.261341675800185,30.83439273348246,30.757507022279853,19.272105157547458,19.69566132885126
2023-11-12,P010,169.2195748618012,0.0,1,28.887906052489445,64.0,25,6,11,1,0,25.36507985722194,13.70056274528677,27.00836781611972,18.4907747466531,19.31048795991855
2023-11-13,P010,219.41384190476447,20.0,0,26.6049557295506,73.0,22,0,11,0,0,28.887906052489445,18.53492026543507,12.83187737290742,20.660395219110622,19.444740691087816
2023-11-25,P010,581.470035098864,0.0,1,20.62626592809434,51.0,13,5,11,1,0,26.6049557295506,20.618889685188574,19.500410266672624,21.813257428269985,20.428532002276615
2023-11-27,P010,201.19637053268715,0.0,0,25.92110500598632,110.0,18,0,11,0,0,20.62626592809434,16.868606605962256,14.896257595596728,21.81431117725652,20.508950263806735
2023-11-29,P010,196.65858132201924,25.0,0,24.71290905928561,93.0,23,2,11,0,0,25.92110500598632,16.086022391676888,17.092623501013833,23.107525234402818,21.29643936454885
2023-12-04,P010,142.9767469705569,0.0,0,24.56743907479113,55.0,17,0,12,0,0,24.71290905928561,18.261341675800185,18.74747892649522,24.339937615489777,21.840745475853975
2023-12-06,P010,762.6745143828197,0.0,0,13.244204960453937,47.0,7,2,12,0,0,24.56743907479113,25.36507985722194,30.83439273348246,25.24080867248848,22.25645691501797
2023-12-07,P010,451.5765893239052,10.0,1,24.54154625772872,69.0,16,3,12,0,0,13.244204960453937,28.887906052489445,13.70056274528677,23.509255115807342,21.00001493123022
2023-12-11,P010,541.6304001971198,0.0,0,19.560922305254817,61.0,16,0,12,0,0,24.54154625772872,26.6049557295506,18.53492026543507,22.888346573698666,21.774370896404644
2023-12-12,P010,496.6357981687625,20.0,1,22.469485712952903,82.0,13,1,12,0,0,19.560922305254817,20.62626592809434,20.618889685188574,21.882056084513554,21.847656756391768
2023-12-14,P010,861.3096813653726,5.0,1,13.964687736781691,32.0,7,3,12,0,0,22.469485712952903,25.92110500598632,16.868606605962256,22.145373196636204,21.979842186946364
2023-12-18,P010,912.9832008095672,10.0,0,15.590670228826454,45.0,10,0,12,0,0,13.964687736781691,24.71290905928561,16.086022391676888,20.43731358674983,21.772419410576322
2023-12-19,P010,946.9178404275108,25.0,0,14.102861143469896,49.0,6,1,12,0,0,15.590670228826454,24.56743907479113,18.261341675800185,19.13413661096995,21.737037113229864
2023-12-22,P010,626.1940928545853,0.0,0,10.328605039261063,32.0,5,4,12,0,0,14.102861143469896,13.244204960453937,25.36507985722194,17.63919690649549,21.440002789491988
2023-12-24,P010,279.6937179840804,0.0,0,22.72520393436509,95.0,25,6,12,1,0,10.328605039261063,24.54154625772872,28.887906052489445,17.222682632039362,20.36596887392335
2023-12-26,P010,904.5007864499725,25.0,0,16.853177434614217,45.0,18,1,12,0,0,22.72520393436509,19.560922305254817,26.6049557295506,16.96320515727313,19.925775865485896
2023-12-27,P010,541.8385577348189,5.0,0,15.230292722973342,63.0,11,2,12,0,0,16.853177434614217,22.469485712952903,20.62626592809434,16.57638446146733,19.229220272990442
2024-01-04,P010,585.4822039399377,10.0,0,20.90259295099365,92.0,13,3,1,0,0,15.230292722973342,13.964687736781691,25.92110500598632,15.542214034327396,18.843793615481797
2024-01-05,P010,380.1345959346069,10.0,0,18.42300647680442,54.0,14,4,1,0,0,20.90259295099365,15.590670228826454,24.71290905928561,16.53334335064339,18.48532846869661
2024-01-06,P010,702.7712266830753,25.0,1,21.159664171392063,91.0,19,5,1,1,0,18.42300647680442,14.102861143469896,24.56743907479113,16.93796281464024,18.036049712805095
2024-01-07,P010,948.381531831698,10.0,0,16.013459733962765,36.0,17,6,1,1,0,21.159664171392063,10.328605039261063,13.244204960453937,17.946077532914835,17.792637219705163
2024-01-08,P010,692.37766739203,0.0,0,13.663089498036628,32.0,14,0,1,0,0,16.013459733962765,22.72520393436509,24.54154625772872,18.758199632157933,17.99044113209865
2024-01-09,P010,170.64318202021576,15.0,0,24.916037850469912,85.0,26,1,1,0,0,13.663089498036628,16.853177434614217,19.560922305254817,17.463611855539586,17.213408506406356
2024-01-12,P010,751.4839344832455,25.0,0,14.203621176326475,62.0,12,4,1,0,0,24.916037850469912,15.230292722973342,22.469485712952903,18.615449057804682,17.595916759636005
2024-01-15,P010,160.90764690303996,5.0,1,33.7474113495169,133.0,15,0,1,0,0,14.203621176326475,20.90259295099365,13.964687736781691,18.468781693997986,17.00549786416269
2024-01-18,P010,955.7569308062002,0.0,0,12.06781716847546,48.0,5,3,1,0,0,33.7474113495169,18.42300647680442,15.590670228826454,20.303755750929877,18.418549550786633
2024-01-19,P010,894.5967759806657,0.0,1,15.81359782682738,39.0,8,4,1,0,0,12.06781716847546,21.159664171392063,14.102861143469896,19.395871564025747,18.16691718933299
2024-01-20,P010,610.9850100679541,5.0,1,20.18281619782454,45.0,10,5,1,1,0,15.81359782682738,16.013459733962765,10.328605039261063,18.632147800516503,18.28911266671567
2024-01-26,P010,237.7763369572674,30.0,0,27.680257939489596,84.0,20,4,1,0,1,20.18281619782454,13.663089498036628,22.72520393436509,19.227770152496756,18.992984892327346
2024-01-27,P010,912.2081852849684,0.0,0,14.27981918871598,64.0,6,5,1,1,0,27.680257939489596,24.916037850469912,16.853177434614217,21.230222786990037,19.34691732126481
2024-01-29,P010,588.8378113357885,0.0,0,15.10132767159451,50.0,17,0,1,0,0,14.27981918871598,14.203621176326475,15.230292722973342,19.71076297816805,19.163106017986365
2024-01-31,P010,933.4552355080776,20.0,1,17.361152495682962,43.0,20,2,1,0,0,15.10132767159451,33.7474113495169,20.90259295099365,19.83900676320634,19.153894228602162
2024-02-01,P010,794.7389010158859,0.0,1,18.185593846791477,46.0,18,3,2,0,0,17.361152495682962,12.06781716847546,18.42300647680442,17.49811264123006,18.90093419607997
2024-02-04,P010,702.6374949193857,0.0,0,15.059971975397891,43.0,12,6,2,1,0,18.185593846791477,15.81359782682738,21.159664171392063,18.37208073813235,18.883976151079047
2024-02-09,P010,517.5518875498118,0.0,0,18.974724177426413,77.0,20,4,2,0,0,15.059971975397891,20.18281619782454,16.013459733962765,18.264419902213852,18.448283851365176
2024-02-13,P010,541.6304001971198,5.0,0,13.713986101214353,53.0,12,1,2,0,0,18.974724177426413,27.680257939489596,13.663089498036628,18.091835327871262,18.65980274018401
2024-02-18,P010,501.7003663967452,10.0,0,19.903300864159988,43.0,9,6,2,1,0,13.713986101214353,14.27981918871598,24.916037850469912,16.09665363668908,18.66343821183956
2024-02-24,P010,324.3860258680867,15.0,0,30.937740862023904,78.0,33,5,2,1,0,19.903300864159988,15.10132767159451,14.203621176326475,16.900008161752513,18.305385569960283
2024-02-25,P010,658.3085751854943,15.0,0,20.25599659008829,50.0,21,6,2,1,0,30.937740862023904,17.361152495682962,33.7474113495169,19.16235290324243,19.500679833224382
2024-02-28,P010,974.964671368337,10.0,0,13.956448746369537,38.0,16,2,2,0,0,20.25599659008829,18.185593846791477,12.06781716847546,19.575902059586042,18.537007350408054
2024-02-29,P010,999.5344336214672,0.0,0,11.16762102105389,36.0,6,3,2,0,0,13.956448746369537,15.059971975397891,15.81359782682738,18.97173847381148,18.671909605971916
2024-03-01,P010,683.2729673341332,0.0,1,17.66714143696252,60.0,18,4,3,0,0,11.16762102105389,18.974724177426413,20.18281619782454,18.415688337476627,18.340054119845238
2024-03-04,P010,329.0344786886784,25.0,0,27.6504580288571,121.0,18,0,3,0,0,17.66714143696252,13.713986101214353,27.680257939489596,18.22889080312464,18.16036306549795
2024-03-06,P010,952.0905569472002,10.0,0,12.564353354963762,27.0,6,2,3,0,0,27.6504580288571,19.903300864159988,14.27981918871598,20.21981536421646,18.15823450045277
2024-03-11,P010,302.2584797545282,10.0,0,21.81360847055676,91.0,14,0,3,0,0,12.564353354963762,30.937740862023904,15.10132767159451,19.171394291474144,18.03570122661333
2024-03-13,P010,577.9612178401268,25.0,0,22.947407324617608,81.0,25,2,3,0,0,21.81360847055676,20.25599659008829,17.361152495682962,17.867946806978836,18.51514985511063
2024-03-16,P010,465.0365893922258,0.0,0,20.704104167078857,43.0,17,5,3,1,0,22.947407324617608,13.956448746369537,18.185593846791477,18.252434054768738,18.914168057177392
2024-03-22,P010,678.3703961372692,0.0,0,13.43306986110368,46.0,9,4,3,0,0,20.704104167078857,11.16762102105389,15.059971975397891,19.216384829155782,19.09406165148363
2024-03-23,P010,744.2869752385377,0.0,0,16.18019285877045,66.0,19,5,3,1,0,13.43306986110368,17.66714143696252,18.974724177426413,19.540020377734326,18.977854357605477
2024-03-29,P010,824.4807442610892,0.0,0,10.628262252022902,36.0,10,4,3,0,0,16.18019285877045,27.6504580288571,13.713986101214353,19.327599152278317,18.77824497770148
2024-04-05,P010,364.8192184758474,10.0,1,27.51243267401571,63.0,22,4,4,0,0,10.628262252022902,12.564353354963762,19.903300864159988,16.89585689844486,18.557836131330664
2024-04-10,P010,271.9957942841311,5.0,0,15.489691106510858,55.0,7,2,4,0,0,27.51243267401571,21.81360847055676,30.937740862023904,19.03129680116657,19.101345546320353
2024-04-11,P010,995.7522171825594,30.0,0,14.57261761176296,35.0,9,3,4,0,0,15.489691106510858,22.947407324617608,20.25599659008829,18.127880034874295,17.997913420926565
2024-04-13,P010,985.3075057130322,0.0,0,11.479917096452684,51.0,12,5,4,1,0,14.57261761176296,20.704104167078857,13.956448746369537,16.931481504466486,17.591957779617612
2024-04-14,P010,540.3452679784756,0.0,0,19.13037506571782,52.0,9,6,4,1,0,11.479917096452684,13.43306986110368,11.16762102105389,15.613740494377035,17.41506266176641
2024-04-16,P010,448.5066216606723,0.0,1,22.701703023478395,58.0,14,1,4,0,0,19.13037506571782,16.18019285877045,17.66714143696252,16.42764123789334,17.983830807813835
2024-04-17,P010,849.626450315767,0.0,0,10.73805325204047,26.0,8,2,4,0,0,22.701703023478395,10.628262252022902,27.6504580288571,17.359285547137333,18.343442349707825
2024-04-19,P010,850.1710979628979,0.0,0,9.439701891825967,41.0,10,4,4,0,0,10.73805325204047,27.51243267401571,12.564353354963762,17.37496997571127,17.135413437078064
2024-04-22,P010,350.938122622027,0.0,0,17.631636634393484,72.0,11,0,4,0,0,9.439701891825967,15.489691106510858,21.81360847055676,14.793151292541308,16.912224046853936
2024-04-25,P010,456.7655383530905,25.0,0,23.788737893972804,77.0,21,3,4,0,0,17.631636634393484,14.57261761176296,22.947407324617608,15.099143510810254,16.613511772842276
2024-04-28,P010,314.0095790004142,0.0,1,21.14066848117241,60.0,17,6,4,1,0,23.788737893972804,11.479917096452684,20.704104167078857,16.41573212255452,16.673606813510503
2024-04-30,P010,599.9605354651619,25.0,0,15.278848508656704,40.0,10,1,4,0,0,21.14066848117241,19.13037506571782,13.43306986110368,17.795839463228763,16.7047899788029
2024-05-01,P010,170.66595359064056,0.0,1,21.70616418929787,63.0,23,2,5,0,0,15.278848508656704,22.701703023478395,16.18019285877045,17.245621383648604,16.836631310770972
2024-05-02,P010,104.1402726033866,0.0,0,24.194355823255098,93.0,14,3,5,0,0,21.70616418929787,10.73805325204047,10.628262252022902,17.103401550194242,17.231343548665787
2024-05-04,P010,430.04862111542303,0.0,0,21.01847749414215,81.0,18,5,5,1,0,24.194355823255098,9.439701891825967,27.51243267401571,19.02573048893919,18.20035023232523
2024-05-08,P010,528.4460745374361,15.0,0,16.64453284210033,52.0,12,2,5,0,0,21.01847749414215,17.631636634393484,15.489691106510858,20.679841289270076,17.73649629090569
2024-05-09,P010,283.56608557789,0.0,0,18.73244511179629,83.0,16,3,5,0,0,16.64453284210033,23.788737893972804,14.57261761176296,20.538826461799623,17.818984986304937
2024-05-13,P010,996.5376137805816,0.0,0,10.628440982928034,27.0,8,0,5,0,0,18.73244511179629,21.14066848117241,11.479917096452684,19.81649892148869,18.116115522021605
2024-05-15,P010,628.935942564161,15.0,0,16.9282230151891,39.0,13,2,5,0,0,10.628440982928034,15.278848508656704,19.13037506571782,18.314752136025213,18.055295799626986
2024-05-16,P010,843.4424678835215,0.0,1,16.793137474890575,72.0,16,3,5,0,0,16.9282230151891,21.70616418929787,22.701703023478395,18.550377065529837,17.89799922458922
2024-05-20,P010,276.37539510993406,5.0,0,16.88929539432232,38.0,20,0,5,0,0,16.793137474890575,24.194355823255098,10.73805325204047,17.848516106328795,17.47595882826152
2024-05-22,P010,360.07929662322886,15.0,0,21.501014821125665,61.0,11,2,5,0,0,16.88929539432232,21.01847749414215,9.439701891825967,16.804936045052685,17.915333266995937
2024-05-24,P010,494.9695253512052,0.0,0,16.623435781782895,39.0,11,4,5,0,0,21.501014821125665,16.64453284210033,17.631636634393484,16.873869948907473,18.776855619088774
2024-05-27,P010,440.0281903891903,30.0,0,24.52211630210425,110.0,14,0,5,0,0,16.623435781782895,18.73244511179629,23.788737893972804,16.87085608314784,18.704841272473733
2024-05-30,P010,355.00617178601544,5.0,0,19.699371705025065,78.0,11,3,5,0,0,24.52211630210425,10.628440982928034,21.14066848117241,17.697951967477547,18.75722544448312
2024-06-04,P010,222.52096353440544,15.0,1,33.42725109297285,110.0,30,1,6,0,0,19.699371705025065,16.9282230151891,15.278848508656704,18.99379921349141,18.65427567475831
2024-06-09,P010,660.7843617950025,20.0,0,16.992864435048048,67.0,8,6,6,1,0,33.42725109297285,16.793137474890575,21.70616418929787,21.35080322460337,19.950590145066606
2024-06-10,P010,488.0471438213216,0.0,1,19.239178036593003,67.0,18,0,6,0,0,16.992864435048048,16.88929539432232,24.194355823255098,21.379335647483014,19.613925876905906
2024-06-11,P010,185.68895783607616,25.0,0,23.385982696738616,75.0,18,1,6,0,0,19.239178036593003,21.501014821125665,21.01847749414215,21.7150331678074,19.25998460643004
2024-06-14,P010,816.0480323375259,10.0,0,13.532327274468477,35.0,9,4,6,0,0,23.385982696738616,16.623435781782895,16.64453284210033,21.98431429289496,19.42909212090122
